,date,gateway,chain,relays,relays_norm
6280,2022-09-02,ap-northeast-2,0049,169531,0.005268922961173802
6279,2022-09-02,ap-east-1,0049,1288551,0.040047401068497586
6283,2022-09-02,eu-central-1,0049,5334129,0.16578156659232265
6277,2022-09-02,us-east-2,0004,1390371,0.01621315075340249
6278,2022-09-02,us-west-2,0004,1580904,0.018434960797267065
6268,2022-09-02,ap-southeast-1,0004,8716090,0.10163854190732106
6269,2022-09-02,ca-central-1,0004,1208946,0.014097549323686214
6270,2022-09-02,eu-central-1,0004,32288501,0.37651701187264913
6271,2022-09-02,eu-north-1,0004,2197560,0.025625801724609598
6267,2022-09-02,ap-northeast-2,0004,2987888,0.034841836156164256
6273,2022-09-02,eu-west-1,0004,118250,0.0013789161861041724
6274,2022-09-02,eu-west-2,0004,6993573,0.0815522284008551
6275,2022-09-02,eu-west-3,0004,2004324,0.023372471930630523
6276,2022-09-02,us-east-1,0004,3682097,0.04293702454211937
6272,2022-09-02,eu-south-1,0004,2728907,0.03182185228476092
6420,2022-09-03,us-east-2,0027,1706410,0.02121811378166731
6419,2022-09-03,us-east-1,0027,1346492,0.01674276431930473
6418,2022-09-03,eu-west-3,0027,1448033,0.018005361521327853
6417,2022-09-03,eu-west-2,0027,266282,0.0033110458647159446
6416,2022-09-03,eu-west-1,0027,85565,0.0010639458897500388
6415,2022-09-03,eu-south-1,0027,276189,0.0034342330549193413
6414,2022-09-03,eu-north-1,0027,185703,0.0023090976867206387
6413,2022-09-03,eu-central-1,0027,7258112,0.09024996703962405
6412,2022-09-03,ca-central-1,0027,41614,0.0005174433969036184
6411,2022-09-03,ap-southeast-1,0027,46901254,0.583187008910449
6399,2022-09-03,ca-central-1,0021,1020086,0.013494103163986651
6409,2022-09-03,ap-east-1,0027,3106879,0.03863204747268989
6408,2022-09-03,us-west-2,0021,1050921,0.01390200080306956
6407,2022-09-03,us-east-2,0021,1899592,0.02512855819752818
6406,2022-09-03,us-east-1,0021,12472652,0.16499319941309304
6405,2022-09-03,eu-west-3,0021,3584692,0.04741973094338873
6404,2022-09-03,eu-west-2,0021,2341226,0.03097066833012884
6403,2022-09-03,eu-west-1,0021,472028,0.006244174048355032
6402,2022-09-03,eu-south-1,0021,1152216,0.015241971334961996
6401,2022-09-03,eu-north-1,0021,2761621,0.03653182052673204
6400,2022-09-03,eu-central-1,0021,25455352,0.33673351655016726
6421,2022-09-03,us-west-2,0027,279105,0.0034704916444654303
6410,2022-09-03,ap-northeast-2,0027,61547,0.0007652974659784448
6422,2022-09-03,ap-east-1,03DF,678449,0.015799761982039456
6435,2022-09-03,ap-east-1,0005,287643,0.011541638502350394
6424,2022-09-03,ap-southeast-1,03DF,948769,0.02209499074497507
6398,2022-09-03,ap-southeast-1,0021,5196149,0.06873672480697321
6447,2022-09-03,us-west-2,0005,19683,0.0007897778518572078
6446,2022-09-03,us-east-2,0005,50670,0.002033127254666703
6445,2022-09-03,us-east-1,0005,2830303,0.11356554506147491
6444,2022-09-03,eu-west-3,0005,477879,0.019174833616200305
6443,2022-09-03,eu-west-2,0005,587333,0.0235666613354087
6442,2022-09-03,eu-west-1,0005,19840,0.0007960774567315451
6441,2022-09-03,eu-south-1,0005,137625,0.005522185482997928
6440,2022-09-03,eu-north-1,0005,86749,0.0034807925047381453
6439,2022-09-03,eu-central-1,0005,16282180,0.653320385304699
6438,2022-09-03,ca-central-1,0005,392368,0.01574371570276426
6437,2022-09-03,ap-southeast-1,0005,519145,0.020830626576355746
6436,2022-09-03,ap-northeast-2,0005,563972,0.02262930420503039
6434,2022-09-03,us-west-2,03DF,2904164,0.06763234960447673
6433,2022-09-03,us-east-2,03DF,7044149,0.16404457456053623
6432,2022-09-03,us-east-1,03DF,8134114,0.1894277464257076
6431,2022-09-03,eu-west-3,03DF,1089613,0.025374974467551662
6430,2022-09-03,eu-west-2,03DF,1176211,0.027391674010362767
6429,2022-09-03,eu-west-1,03DF,42102,0.0009804739618863394
6428,2022-09-03,eu-south-1,03DF,2198765,0.05120497436718011
6427,2022-09-03,eu-north-1,03DF,1633119,0.03803217557745135
6426,2022-09-03,eu-central-1,03DF,4317905,0.10055563684382772
6425,2022-09-03,ca-central-1,03DF,548512,0.012773781145366012
6423,2022-09-03,ap-northeast-2,03DF,1436,3.344165619848899e-05
6397,2022-09-03,ap-northeast-2,0021,188244,0.0024901664722400884
6396,2022-09-03,ap-east-1,0021,4223439,0.05586933020628125
6344,2022-09-03,ap-east-1,0009,16211917,0.06686892737154225
6367,2022-09-03,us-east-1,0040,17908333,0.10315856517076415
6366,2022-09-03,eu-west-3,0040,4090746,0.023564197060555146
6365,2022-09-03,eu-west-2,0040,3742433,0.02155778645213479
6364,2022-09-03,eu-west-1,0040,492565,0.002837355026474962
6363,2022-09-03,eu-south-1,0040,3175380,0.01829135323047327
6362,2022-09-03,eu-north-1,0040,2604801,0.015004608955806863
6361,2022-09-03,eu-central-1,0040,80872259,0.4658538681717844
6360,2022-09-03,ca-central-1,0040,1661175,0.009568977162617209
6359,2022-09-03,ap-southeast-1,0040,4405909,0.02537965151267604
6358,2022-09-03,ap-northeast-2,0040,389874,0.002245817209082861
6356,2022-09-03,us-west-2,0009,9792560,0.04039115074555771
6355,2022-09-03,us-east-2,0009,10212069,0.04212149002947511
6354,2022-09-03,us-east-1,0009,29672417,0.12238914727426223
6353,2022-09-03,eu-west-3,0009,6538934,0.02697099317331246
6352,2022-09-03,eu-west-2,0009,7904595,0.03260390421172622
6351,2022-09-03,eu-west-1,0009,445284,0.001836652843442871
6350,2022-09-03,eu-south-1,0009,5391811,0.0222394808806437
6349,2022-09-03,eu-north-1,0009,14014885,0.05780687917323515
6348,2022-09-03,eu-central-1,0009,57645035,0.23776717205898665
6347,2022-09-03,ca-central-1,0009,6281361,0.02590858764595439
6346,2022-09-03,ap-southeast-1,0009,21050460,0.08682635624630666
6345,2022-09-03,ap-northeast-2,0009,1292387,0.005330679427912527
6395,2022-09-03,us-west-2,0049,1324507,0.04241934314386618
6368,2022-09-03,us-east-2,0040,9977775,0.05747564290862366
6369,2022-09-03,us-west-2,0040,2570348,0.014806147041689657
6357,2022-09-03,ap-east-1,0040,2039569,0.011748665361916726
6371,2022-09-03,ap-northeast-2,0004,2935498,0.026718585314066557
6370,2022-09-03,ap-east-1,0004,8296038,0.07550964063737672
6393,2022-09-03,us-east-1,0049,5371293,0.17202379518813143
6392,2022-09-03,eu-west-3,0049,964462,0.03088835659397758
6391,2022-09-03,eu-west-2,0049,2270790,0.07272548972384434
6390,2022-09-03,eu-west-1,0049,59667,0.0019109260633315365
6389,2022-09-03,eu-south-1,0049,429637,0.013759775773401902
6388,2022-09-03,eu-north-1,0049,1124207,0.03600443221344724
6387,2022-09-03,eu-central-1,0049,5267587,0.16870245343600948
6386,2022-09-03,ca-central-1,0049,838595,0.026857275245604936
6385,2022-09-03,ap-southeast-1,0049,3647093,0.11680367823242334
6384,2022-09-03,ap-northeast-2,0049,194694,0.006235370288002919
6383,2022-09-03,ap-east-1,0049,1203101,0.038531132078372214
6394,2022-09-03,us-east-2,0049,1929437,0.06179314279008848
6381,2022-09-03,us-east-2,0004,1360960,0.012387310728548281
6380,2022-09-03,us-east-1,0004,3628065,0.03302225524509943
6379,2022-09-03,eu-west-3,0004,3918821,0.035668684911063
6378,2022-09-03,eu-west-2,0004,8650731,0.07873801796238332
6377,2022-09-03,eu-west-1,0004,122592,0.0011158191253484238
6376,2022-09-03,eu-south-1,0004,2400677,0.021850702414383305
6375,2022-09-03,eu-north-1,0004,5089515,0.04632421508538635
6374,2022-09-03,eu-central-1,0004,29600896,0.2694241539761947
6373,2022-09-03,ca-central-1,0004,1322858,0.012040510445381144
6372,2022-09-03,ap-southeast-1,0004,11644650,0.10598834490006301
6382,2022-09-03,us-west-2,0004,1158259,0.010542348149201743
6525,2022-09-04,us-west-2,0027,275084,0.003403947427719574
6516,2022-09-04,ca-central-1,0027,14110,0.00017460011561967685
6517,2022-09-04,eu-central-1,0027,7609506,0.09416163199210664
6518,2022-09-04,eu-north-1,0027,388411,0.004806279624943607
6519,2022-09-04,eu-south-1,0027,210269,0.002601912949059804
6524,2022-09-04,us-east-2,0027,1541392,0.01907350966798334
6521,2022-09-04,eu-west-2,0027,239201,0.0029599236184509087
6522,2022-09-04,eu-west-3,0027,1776964,0.02198852727512427
6523,2022-09-04,us-east-1,0027,1194841,0.014785214510781736
6515,2022-09-04,ap-southeast-1,0027,48032674,0.5943664375565022
6520,2022-09-04,eu-west-1,0027,86919,0.0010755540361124516
6514,2022-09-04,ap-northeast-2,0027,208943,0.002585504745423256
6508,2022-09-04,eu-west-2,0021,2119178,0.03155731736191669
6512,2022-09-04,us-west-2,0021,989412,0.014733631854279686
6511,2022-09-04,us-east-2,0021,1477816,0.022006602802840666
6510,2022-09-04,us-east-1,0021,11802619,0.17575635151213714
6509,2022-09-04,eu-west-3,0021,1752347,0.02609472654359503
6507,2022-09-04,eu-west-1,0021,424704,0.0063243950781272104
6506,2022-09-04,eu-south-1,0021,871647,0.012979957798053112
6505,2022-09-04,eu-north-1,0021,2176720,0.03241419260110821
6504,2022-09-04,eu-central-1,0021,24135155,0.3594038565491197
6503,2022-09-04,ca-central-1,0021,893400,0.013303888267590722
6502,2022-09-04,ap-southeast-1,0021,4845532,0.0721562752686763
6513,2022-09-04,ap-east-1,0027,3279781,0.04058470175813036
6526,2022-09-04,ap-east-1,03DF,2967013,0.07865156029617709
6501,2022-09-04,ap-northeast-2,0021,233667,0.003479605618785674
6528,2022-09-04,ap-southeast-1,03DF,888086,0.023541976249241488
6551,2022-09-04,us-west-2,0005,22789,0.0008825758216825825
6550,2022-09-04,us-east-2,0005,51621,0.001999185856820246
6549,2022-09-04,us-east-1,0005,2804640,0.10861852001069981
6548,2022-09-04,eu-west-3,0005,400714,0.015518912098368262
6547,2022-09-04,eu-west-2,0005,547381,0.02119905374735327
6546,2022-09-04,eu-west-1,0005,20856,0.0008077143067713344
6545,2022-09-04,eu-south-1,0005,132853,0.0051451509780155395
6544,2022-09-04,eu-north-1,0005,533089,0.0206455510204461
6543,2022-09-04,eu-central-1,0005,17483998,0.6771229058381951
6542,2022-09-04,ca-central-1,0005,394646,0.01528390968115075
6541,2022-09-04,ap-southeast-1,0005,569729,0.02206455045466655
6540,2022-09-04,ap-northeast-2,0005,579219,0.022432080602885766
6539,2022-09-04,ap-east-1,0005,332132,0.0128628580809636
6538,2022-09-04,us-west-2,03DF,3659274,0.09700247678430568
6537,2022-09-04,us-east-2,03DF,7047951,0.18683178774107215
6536,2022-09-04,us-east-1,03DF,7517815,0.19928725616234397
6535,2022-09-04,eu-west-3,03DF,910431,0.024134312418586913
6534,2022-09-04,eu-west-2,03DF,1229359,0.032588668642216254
6533,2022-09-04,eu-west-1,03DF,46827,0.00124132136057007
6532,2022-09-04,eu-south-1,03DF,2189442,0.058039189406309505
6531,2022-09-04,eu-north-1,03DF,1365937,0.036209169395711865
6530,2022-09-04,eu-central-1,03DF,3549947,0.09410436372160587
6529,2022-09-04,ca-central-1,03DF,245257,0.006501436199827741
6527,2022-09-04,ap-northeast-2,03DF,1445,3.830502415323961e-05
6500,2022-09-04,ap-east-1,0021,5308894,0.07905633825887931
6499,2022-09-04,us-west-2,0049,1407610,0.04848497749663396
6498,2022-09-04,us-east-2,0049,1476895,0.05087149198989153
6470,2022-09-04,eu-west-3,0040,3981808,0.022859832564147843
6469,2022-09-04,eu-west-2,0040,3910218,0.02244882946875315
6468,2022-09-04,eu-west-1,0040,418423,0.0024021951136238696
6467,2022-09-04,eu-south-1,0040,3305339,0.01897617768303943
6466,2022-09-04,eu-north-1,0040,4005761,0.02299734837842343
6465,2022-09-04,eu-central-1,0040,84301737,0.48398204852841403
6464,2022-09-04,ca-central-1,0040,1477761,0.008483927158172288
6463,2022-09-04,ap-southeast-1,0040,5022618,0.028835194091145308
6462,2022-09-04,ap-northeast-2,0040,197981,0.001136622486790562
6460,2022-09-04,us-west-2,0009,10675585,0.04082843065887334
6471,2022-09-04,us-east-1,0040,17788367,0.10212423381780661
6459,2022-09-04,us-east-2,0009,8830865,0.03377335849139616
6457,2022-09-04,eu-west-3,0009,6303497,0.02410752105602795
6456,2022-09-04,eu-west-2,0009,8005685,0.030617484184640224
6455,2022-09-04,eu-west-1,0009,416747,0.0015938354658591063
6454,2022-09-04,eu-south-1,0009,5349865,0.02046038621647745
6453,2022-09-04,eu-north-1,0009,18841322,0.07205802855754553
6452,2022-09-04,eu-central-1,0009,63808443,0.24403333311253406
6451,2022-09-04,ca-central-1,0009,6404827,0.02449505437421741
6450,2022-09-04,ap-southeast-1,0009,23347940,0.08929344380823488
6449,2022-09-04,ap-northeast-2,0009,1247273,0.004770155377263628
6448,2022-09-04,ap-east-1,0009,18322032,0.07007202069410326
6458,2022-09-04,us-east-1,0009,28720152,0.10983929540576019
6472,2022-09-04,us-east-2,0040,10677252,0.06129883534444973
6461,2022-09-04,ap-east-1,0040,2266366,0.013011362498914436
6474,2022-09-04,ap-east-1,0004,7510001,0.05147783664194118
6473,2022-09-04,us-west-2,0040,3034189,0.01741948695366004
6496,2022-09-04,eu-west-3,0049,909014,0.031310891038089546
6495,2022-09-04,eu-west-2,0049,2266534,0.07807052378525
6494,2022-09-04,eu-west-1,0049,51782,0.00178362551042597
6493,2022-09-04,eu-south-1,0049,403261,0.013890282471899253
6492,2022-09-04,eu-north-1,0049,1198417,0.04127934674844849
6491,2022-09-04,eu-central-1,0049,4977710,0.1714566942084596
6490,2022-09-04,ca-central-1,0049,913660,0.03147092201644957
6489,2022-09-04,ap-southeast-1,0049,3593871,0.12379050629137714
6488,2022-09-04,ap-northeast-2,0049,200191,0.006895557810777594
6487,2022-09-04,ap-east-1,0049,1376013,0.047396622175230205
6486,2022-09-04,us-west-2,0004,1013063,0.006944112473752647
6497,2022-09-04,us-east-1,0049,5004043,0.17236373160690013
6484,2022-09-04,us-east-1,0004,3220957,0.022078279120963756
6483,2022-09-04,eu-west-3,0004,2953029,0.020241747565801244
6482,2022-09-04,eu-west-2,0004,9437599,0.06469069439726405
6481,2022-09-04,eu-west-1,0004,135792,0.0009307959337532014
6480,2022-09-04,eu-south-1,0004,3417348,0.023424455215473927
6479,2022-09-04,eu-north-1,0004,16094185,0.1103187371499924
6478,2022-09-04,eu-central-1,0004,36606234,0.25092003768423904
6477,2022-09-04,ca-central-1,0004,1316380,0.00902322044946712
6476,2022-09-04,ap-southeast-1,0004,10572315,0.0724686860224312
6475,2022-09-04,ap-northeast-2,0004,2842463,0.01948386504539241
6485,2022-09-04,us-east-2,0004,1612711,0.011054442390708283
6629,2022-09-05,us-west-2,0027,212646,0.002723472833990533
6620,2022-09-05,ca-central-1,0027,22863,0.0002928188604701032
6621,2022-09-05,eu-central-1,0027,7901105,0.1011937437149383
6622,2022-09-05,eu-north-1,0027,179890,0.0023039489485179926
6623,2022-09-05,eu-south-1,0027,310443,0.003976012137555012
6628,2022-09-05,us-east-2,0027,126032,0.00161416028617277
6625,2022-09-05,eu-west-2,0027,436541,0.005591017721579815
6626,2022-09-05,eu-west-3,0027,1421859,0.018210520584750926
6627,2022-09-05,us-east-1,0027,1047971,0.013421933868071317
6619,2022-09-05,ap-southeast-1,0027,46897017,0.6006355717704176
6624,2022-09-05,eu-west-1,0027,100629,0.0012888102659426152
6618,2022-09-05,ap-northeast-2,0027,132131,0.001692273492226532
6612,2022-09-05,eu-west-2,0021,3856393,0.05051005172679293
6616,2022-09-05,us-west-2,0021,958933,0.012559859804882108
6615,2022-09-05,us-east-2,0021,1496627,0.019602438648165507
6614,2022-09-05,us-east-1,0021,11446906,0.14992865461889812
6613,2022-09-05,eu-west-3,0021,1860698,0.024370947729637556
6611,2022-09-05,eu-west-1,0021,391063,0.005122043411663392
6610,2022-09-05,eu-south-1,0021,865711,0.011338861830330477
6609,2022-09-05,eu-north-1,0021,1855757,0.024306231772114013
6608,2022-09-05,eu-central-1,0021,24297044,0.31823648400154336
6607,2022-09-05,ca-central-1,0021,1161180,0.01520883941655257
6606,2022-09-05,ap-southeast-1,0021,3982883,0.052166785478493564
6617,2022-09-05,ap-east-1,0027,3229061,0.04135633829368201
6630,2022-09-05,ap-east-1,03DF,4149401,0.0847698119356414
6655,2022-09-05,us-west-2,0005,19480,0.0007645253937815985
6632,2022-09-05,ap-southeast-1,03DF,979486,0.020010320529057966
6605,2022-09-05,ap-northeast-2,0021,266326,0.0034882700067627587
6654,2022-09-05,us-east-2,0005,48607,0.001907663542892308
6653,2022-09-05,us-east-1,0005,2811860,0.11035617935106394
6652,2022-09-05,eu-west-3,0005,548689,0.021534223500443095
6651,2022-09-05,eu-west-2,0005,531850,0.020873348597676752
6650,2022-09-05,eu-west-1,0005,23507,0.000922571788071049
6649,2022-09-05,eu-south-1,0005,129704,0.00509045183136799
6648,2022-09-05,eu-north-1,0005,81915,0.003214892075545156
6647,2022-09-05,eu-central-1,0005,17408720,0.6832345232666114
6646,2022-09-05,ca-central-1,0005,392726,0.015413193008124848
6645,2022-09-05,ap-southeast-1,0005,550803,0.02161719098927545
6644,2022-09-05,ap-northeast-2,0005,582392,0.022856954473062255
6643,2022-09-05,ap-east-1,0005,324327,0.01272875910621173
6642,2022-09-05,us-west-2,03DF,3251662,0.06642953433960024
6641,2022-09-05,us-east-2,03DF,7761323,0.15855924531800328
6640,2022-09-05,us-east-1,03DF,8660006,0.1769188082765503
6639,2022-09-05,eu-west-3,03DF,1483288,0.030302697860822236
6638,2022-09-05,eu-west-2,03DF,1002621,0.020482954916317974
6637,2022-09-05,eu-west-1,03DF,51931,0.0010609196613269706
6636,2022-09-05,eu-south-1,03DF,2415749,0.04935232541123737
6635,2022-09-05,eu-north-1,03DF,1607263,0.032835433895426064
6634,2022-09-05,eu-central-1,03DF,4565851,0.09327763949451022
6633,2022-09-05,ca-central-1,03DF,420301,0.008586501214599893
6631,2022-09-05,ap-northeast-2,03DF,1575,3.217631985885076e-05
6604,2022-09-05,ap-east-1,0021,12063826,0.15800891539919026
6603,2022-09-05,us-west-2,0049,1851424,0.06201099235593969
6602,2022-09-05,us-east-2,0049,1861823,0.062359293074472785
6574,2022-09-05,eu-west-3,0040,4875011,0.026794745517739738
6573,2022-09-05,eu-west-2,0040,3853863,0.021182163146961724
6572,2022-09-05,eu-west-1,0040,537996,0.0029570119758831124
6571,2022-09-05,eu-south-1,0040,3416793,0.018779875352444235
6570,2022-09-05,eu-north-1,0040,3647038,0.020045381457298558
6569,2022-09-05,eu-central-1,0040,86742080,0.4767644543323947
6568,2022-09-05,ca-central-1,0040,1837745,0.010100881741907581
6567,2022-09-05,ap-southeast-1,0040,5256207,0.028889930495246522
6566,2022-09-05,ap-northeast-2,0040,329634,0.0018117824029514234
6565,2022-09-05,ap-east-1,0040,2242152,0.012323642398364063
6575,2022-09-05,us-east-1,0040,19030300,0.10459710667857827
6564,2022-09-05,us-west-2,0009,10581170,0.04297191071516924
6562,2022-09-05,us-east-1,0009,28371376,0.11522092890847566
6561,2022-09-05,eu-west-3,0009,6246034,0.025366194416299084
6560,2022-09-05,eu-west-2,0009,8256654,0.03353166034512676
6559,2022-09-05,eu-west-1,0009,378477,0.0015370587422511032
6558,2022-09-05,eu-south-1,0009,5342128,0.021695280148131595
6557,2022-09-05,eu-north-1,0009,11473235,0.04659473669113668
6556,2022-09-05,eu-central-1,0009,60746707,0.24670259238293554
6555,2022-09-05,ca-central-1,0009,5844930,0.023737243622058254
6554,2022-09-05,ap-southeast-1,0009,21973607,0.08923851314119495
6553,2022-09-05,ap-northeast-2,0009,1266251,0.0051424582456376525
6563,2022-09-05,us-east-2,0009,8899419,0.03614203709843814
6576,2022-09-05,us-east-2,0040,13561984,0.0745413518032386
6552,2022-09-05,ap-east-1,0009,18572697,0.07542684572914825
6578,2022-09-05,ap-east-1,0004,8562500,0.0641613643964906
6601,2022-09-05,us-east-1,0049,5060173,0.16948378611421933
6600,2022-09-05,eu-west-3,0049,928730,0.031106580086858477
6599,2022-09-05,eu-west-2,0049,2379199,0.07968811628360621
6598,2022-09-05,eu-west-1,0049,46606,0.0015610061821284184
6597,2022-09-05,eu-south-1,0049,378480,0.012676685830407326
6596,2022-09-05,eu-north-1,0049,1113598,0.03729848865823805
6577,2022-09-05,us-west-2,0040,2457337,0.01350637353768556
6594,2022-09-05,ca-central-1,0049,1010320,0.033839328968973605
6593,2022-09-05,ap-southeast-1,0049,3924311,0.13143959429246355
6592,2022-09-05,ap-northeast-2,0049,212026,0.007101529776680257
6591,2022-09-05,ap-east-1,0049,1167237,0.039095055851371685
6595,2022-09-05,eu-central-1,0049,4949446,0.16577513204546138
6589,2022-09-05,us-east-2,0004,2069140,0.01550468268932608
6590,2022-09-05,us-west-2,0004,949380,0.007113987285341927
6580,2022-09-05,ap-southeast-1,0004,11349003,0.08504146184173605
6581,2022-09-05,ca-central-1,0004,1263723,0.009469453068522779
6582,2022-09-05,eu-central-1,0004,31179032,0.23363377911612743
